datetime,date,time,open,high,low,close,volume
2023-02-16 05:30:00,16/02/2023,05:30:00,24322.87,24905.0,24278.58,24767.48,18728.65201
2023-02-16 06:00:00,16/02/2023,06:00:00,24767.48,24792.55,24559.19,24583.17,8771.08516
2023-02-16 06:30:00,16/02/2023,06:30:00,24584.4,24683.81,24560.96,24617.81,5806.79117
2023-02-16 07:00:00,16/02/2023,07:00:00,24617.81,24656.97,24563.68,24627.17,5079.56132
2023-02-16 07:30:00,16/02/2023,07:30:00,24627.17,24689.88,24604.34,24667.47,4722.27659
2023-02-16 08:00:00,16/02/2023,08:00:00,24667.47,24744.75,24651.68,24687.88,5891.30553
2023-02-16 08:30:00,16/02/2023,08:30:00,24687.88,24758.38,24655.22,24693.6,5797.29697
2023-02-16 09:00:00,16/02/2023,09:00:00,24693.03,24745.05,24692.02,24732.42,4053.18288
2023-02-16 09:30:00,16/02/2023,09:30:00,24731.6,24756.35,24645.73,24682.25,6583.06045
2023-02-16 10:00:00,16/02/2023,10:00:00,24681.07,24719.43,24631.35,24634.15,5028.97342
2023-02-16 10:30:00,16/02/2023,10:30:00,24633.46,24713.82,24602.0,24701.61,5925.02188
2023-02-16 11:00:00,16/02/2023,11:00:00,24700.77,24714.82,24661.0,24681.94,4270.60529
2023-02-16 11:30:00,16/02/2023,11:30:00,24681.94,24734.37,24644.96,24719.37,6602.83416
2023-02-16 12:00:00,16/02/2023,12:00:00,24718.86,24731.03,24568.1,24586.08,4925.42436
2023-02-16 12:30:00,16/02/2023,12:30:00,24583.9,24657.48,24430.12,24587.81,9484.42349
2023-02-16 13:00:00,16/02/2023,13:00:00,24587.81,24614.55,24530.63,24612.95,5230.87377
2023-02-16 13:30:00,16/02/2023,13:30:00,24611.51,24644.52,24565.9,24638.51,5337.86144
2023-02-16 14:00:00,16/02/2023,14:00:00,24638.1,24664.49,24570.13,24580.34,4742.45434
2023-02-16 14:30:00,16/02/2023,14:30:00,24579.25,24612.21,24557.11,24609.83,5249.40486
2023-02-16 15:00:00,16/02/2023,15:00:00,24609.83,24652.49,24600.03,24643.64,4363.23842
2023-02-16 15:30:00,16/02/2023,15:30:00,24642.73,24659.0,24600.5,24642.08,4697.95836
2023-02-16 16:00:00,16/02/2023,16:00:00,24642.27,24643.2,24609.5,24617.72,3592.66625
2023-02-16 16:30:00,16/02/2023,16:30:00,24617.2,24624.99,24546.68,24566.79,6209.71121
2023-02-16 17:00:00,16/02/2023,17:00:00,24565.39,24586.34,24509.07,24568.55,5291.57437
2023-02-16 17:30:00,16/02/2023,17:30:00,24567.93,24574.38,24448.78,24512.84,6517.30763
2023-02-16 18:00:00,16/02/2023,18:00:00,24511.98,24609.72,24511.51,24585.55,4980.32842
2023-02-16 18:30:00,16/02/2023,18:30:00,24585.54,24609.42,24511.22,24570.44,5807.14558
2023-02-16 19:00:00,16/02/2023,19:00:00,24572.0,24663.99,24355.0,24445.81,19040.11429
2023-02-16 19:30:00,16/02/2023,19:30:00,24446.19,24497.96,24346.66,24391.75,12154.63892
2023-02-16 20:00:00,16/02/2023,20:00:00,24391.75,24456.92,24283.35,24423.8,15392.02611
2023-02-16 20:30:00,16/02/2023,20:30:00,24423.8,24590.0,24381.14,24540.3,12065.77822
2023-02-16 21:00:00,16/02/2023,21:00:00,24539.05,25091.0,24525.0,25072.67,25837.13709
2023-02-16 21:30:00,16/02/2023,21:30:00,25072.67,25250.0,24606.14,24836.54,36122.14575
2023-02-16 22:00:00,16/02/2023,22:00:00,24836.54,25049.92,24807.57,24898.43,20839.44851
2023-02-16 22:30:00,16/02/2023,22:30:00,24897.39,24937.72,24766.0,24842.76,12597.59981
2023-02-16 23:00:00,16/02/2023,23:00:00,24842.76,24960.46,24825.42,24891.88,9137.32219
2023-02-16 23:30:00,16/02/2023,23:30:00,24891.88,24946.21,24855.0,24880.47,8354.43545
2023-02-17 00:00:00,17/02/2023,00:00:00,24879.38,25040.32,24874.0,24971.47,8633.2005
2023-02-17 00:30:00,17/02/2023,00:30:00,24970.77,24998.68,24832.33,24884.28,7126.32787
2023-02-17 01:00:00,17/02/2023,01:00:00,24882.43,24915.3,24831.45,24872.58,5995.61214
2023-02-17 01:30:00,17/02/2023,01:30:00,24872.58,24879.81,24447.47,24473.92,16010.29618
2023-02-17 02:00:00,17/02/2023,02:00:00,24472.13,24648.78,24456.84,24565.36,12511.26419
2023-02-17 02:30:00,17/02/2023,02:30:00,24565.36,24578.58,24433.11,24478.38,7740.699
2023-02-17 03:00:00,17/02/2023,03:00:00,24479.48,24557.53,24357.83,24537.04,8209.13028
2023-02-17 03:30:00,17/02/2023,03:30:00,24538.38,24552.46,24323.14,24357.82,6950.14282
2023-02-17 04:00:00,17/02/2023,04:00:00,24357.82,24360.93,23966.2,23994.76,13792.00738
2023-02-17 04:30:00,17/02/2023,04:30:00,23994.78,24096.7,23820.0,23857.04,11813.69581
2023-02-17 05:00:00,17/02/2023,05:00:00,23857.04,23938.05,23505.25,23517.72,16066.64182
2023-02-17 05:30:00,17/02/2023,05:30:00,23517.72,23698.99,23339.37,23630.01,18855.16125
2023-02-17 06:00:00,17/02/2023,06:00:00,23630.95,23778.22,23628.36,23713.37,12427.57156
2023-02-17 06:30:00,17/02/2023,06:30:00,23713.37,23771.68,23638.63,23757.23,7912.79902
2023-02-17 07:00:00,17/02/2023,07:00:00,23757.23,23880.0,23705.0,23849.87,7466.55057
2023-02-17 07:30:00,17/02/2023,07:30:00,23849.87,23854.46,23751.85,23833.85,6880.10283
2023-02-17 08:00:00,17/02/2023,08:00:00,23833.85,23854.85,23772.03,23772.31,4951.8811
2023-02-17 08:30:00,17/02/2023,08:30:00,23772.31,23886.48,23757.14,23872.59,5054.53751
2023-02-17 09:00:00,17/02/2023,09:00:00,23871.55,23914.58,23827.69,23838.64,5687.18857
2023-02-17 09:30:00,17/02/2023,09:30:00,23838.64,23883.12,23769.87,23776.88,5270.83667
2023-02-17 10:00:00,17/02/2023,10:00:00,23777.62,23817.0,23722.61,23805.15,6028.39394
2023-02-17 10:30:00,17/02/2023,10:30:00,23805.14,23812.29,23719.58,23728.93,4278.08204
2023-02-17 11:00:00,17/02/2023,11:00:00,23729.8,23764.99,23686.29,23707.55,5060.47663
2023-02-17 11:30:00,17/02/2023,11:30:00,23708.43,23751.09,23680.53,23725.46,4975.58367
2023-02-17 12:00:00,17/02/2023,12:00:00,23724.18,23730.0,23612.0,23668.1,5396.25827
2023-02-17 12:30:00,17/02/2023,12:30:00,23668.1,23786.11,23633.7,23763.81,6712.51023
2023-02-17 13:00:00,17/02/2023,13:00:00,23763.81,23768.8,23628.36,23637.04,6059.24199
2023-02-17 13:30:00,17/02/2023,13:30:00,23635.84,23689.6,23587.35,23623.72,7038.61388
2023-02-17 14:00:00,17/02/2023,14:00:00,23623.98,23814.31,23532.69,23797.21,10718.80196
2023-02-17 14:30:00,17/02/2023,14:30:00,23797.9,23861.78,23727.53,23751.41,9978.22576
2023-02-17 15:00:00,17/02/2023,15:00:00,23751.3,23811.22,23712.21,23743.22,5888.84992
2023-02-17 15:30:00,17/02/2023,15:30:00,23743.01,23774.89,23672.62,23735.87,6678.12196
2023-02-17 16:00:00,17/02/2023,16:00:00,23735.87,23790.0,23722.0,23753.42,5705.08783
2023-02-17 16:30:00,17/02/2023,16:30:00,23754.17,23831.62,23735.68,23821.71,6099.49067
2023-02-17 17:00:00,17/02/2023,17:00:00,23820.31,23842.02,23772.25,23789.82,6121.25807
2023-02-17 17:30:00,17/02/2023,17:30:00,23789.12,23837.45,23766.62,23816.26,5598.7059
2023-02-17 18:00:00,17/02/2023,18:00:00,23817.04,23909.87,23805.31,23869.46,7435.98214
2023-02-17 18:30:00,17/02/2023,18:30:00,23870.38,23888.96,23772.63,23803.29,7567.29852
2023-02-17 19:00:00,17/02/2023,19:00:00,23803.29,23820.35,23753.0,23782.23,6295.59562
2023-02-17 19:30:00,17/02/2023,19:30:00,23783.12,23966.02,23777.18,23876.92,9737.49911
2023-02-17 20:00:00,17/02/2023,20:00:00,23876.92,24247.38,23710.0,23865.86,36180.38631
2023-02-17 20:30:00,17/02/2023,20:30:00,23863.31,24170.0,23850.08,24028.17,24699.19652
2023-02-17 21:00:00,17/02/2023,21:00:00,24028.18,24280.0,24017.29,24130.5,20926.44248
2023-02-17 21:30:00,17/02/2023,21:30:00,24130.5,24332.75,23963.05,24026.57,20937.14805
2023-02-17 22:00:00,17/02/2023,22:00:00,24024.98,24185.97,23917.65,24091.21,14379.42234
2023-02-17 22:30:00,17/02/2023,22:30:00,24091.21,24485.8,24084.84,24379.13,22313.34648
2023-02-17 23:00:00,17/02/2023,23:00:00,24377.87,24520.0,24278.36,24298.35,16650.22888
2023-02-17 23:30:00,17/02/2023,23:30:00,24298.35,24416.65,24250.74,24353.57,11294.03957
2023-02-18 00:00:00,18/02/2023,00:00:00,24353.57,24389.55,24219.23,24360.66,8832.41439
2023-02-18 00:30:00,18/02/2023,00:30:00,24360.66,24439.19,24237.26,24386.15,9787.98239
2023-02-18 01:00:00,18/02/2023,01:00:00,24387.71,24560.64,24383.92,24524.49,11004.34412
2023-02-18 01:30:00,18/02/2023,01:30:00,24524.49,25021.11,24515.0,24888.65,25732.18143
2023-02-18 02:00:00,18/02/2023,02:00:00,24890.14,24955.0,24730.24,24820.92,14040.80396
2023-02-18 02:30:00,18/02/2023,02:30:00,24820.92,24835.06,24670.42,24693.82,7363.46758
2023-02-18 03:00:00,18/02/2023,03:00:00,24693.82,24722.95,24405.88,24476.42,7156.26918
2023-02-18 03:30:00,18/02/2023,03:30:00,24476.42,24502.87,24051.73,24372.33,15716.46897
2023-02-18 04:00:00,18/02/2023,04:00:00,24372.33,24737.84,24368.95,24679.14,9452.10745
2023-02-18 04:30:00,18/02/2023,04:30:00,24678.09,24750.0,24536.16,24594.76,6533.73939
2023-02-18 05:00:00,18/02/2023,05:00:00,24594.76,24678.0,24511.81,24569.97,5932.51708
2023-02-18 05:30:00,18/02/2023,05:30:00,24568.24,24787.5,24533.54,24722.01,8155.641
2023-02-18 06:00:00,18/02/2023,06:00:00,24722.01,24740.62,24616.0,24632.74,5892.46205
2023-02-18 06:30:00,18/02/2023,06:30:00,24631.51,24664.4,24572.32,24657.42,4579.14617
2023-02-18 07:00:00,18/02/2023,07:00:00,24657.42,24683.73,24580.99,24660.14,4229.02569
2023-02-18 07:30:00,18/02/2023,07:30:00,24660.14,24674.31,24547.96,24552.52,3867.61898
2023-02-18 08:00:00,18/02/2023,08:00:00,24552.52,24586.33,24503.49,24555.86,3483.32915
2023-02-18 08:30:00,18/02/2023,08:30:00,24556.61,24623.51,24535.32,24556.17,3863.77936
2023-02-18 09:00:00,18/02/2023,09:00:00,24557.05,24639.55,24555.49,24609.68,3918.15427
2023-02-18 09:30:00,18/02/2023,09:30:00,24609.68,24653.86,24592.88,24631.99,4195.64377
2023-02-18 10:00:00,18/02/2023,10:00:00,24631.17,24650.35,24609.09,24624.01,2851.37566
2023-02-18 10:30:00,18/02/2023,10:30:00,24624.01,24646.78,24612.79,24622.79,2980.84429
2023-02-18 11:00:00,18/02/2023,11:00:00,24623.49,24644.0,24600.0,24641.42,3252.6184
2023-02-18 11:30:00,18/02/2023,11:30:00,24641.8,24676.9,24615.15,24649.45,3847.88303
2023-02-18 12:00:00,18/02/2023,12:00:00,24650.16,24665.29,24607.42,24626.66,2895.41545
2023-02-18 12:30:00,18/02/2023,12:30:00,24625.86,24626.65,24545.49,24561.87,5205.927
2023-02-18 13:00:00,18/02/2023,13:00:00,24561.87,24578.33,24430.0,24519.01,6122.54307
2023-02-18 13:30:00,18/02/2023,13:30:00,24519.01,24552.39,24458.82,24550.65,5550.43462
2023-02-18 14:00:00,18/02/2023,14:00:00,24550.65,24607.82,24522.57,24588.51,4497.71987
2023-02-18 14:30:00,18/02/2023,14:30:00,24588.51,24596.02,24545.66,24566.75,3679.27933
2023-02-18 15:00:00,18/02/2023,15:00:00,24566.32,24581.86,24540.49,24553.04,3274.42347
2023-02-18 15:30:00,18/02/2023,15:30:00,24553.43,24566.32,24487.48,24537.35,4022.33484
2023-02-18 16:00:00,18/02/2023,16:00:00,24537.35,24539.16,24453.23,24456.81,4339.51526
2023-02-18 16:30:00,18/02/2023,16:30:00,24456.72,24517.99,24436.46,24490.88,4563.73751
2023-02-18 17:00:00,18/02/2023,17:00:00,24490.88,24555.89,24490.02,24519.42,4030.26524
2023-02-18 17:30:00,18/02/2023,17:30:00,24519.93,24647.94,24488.43,24611.71,7300.47932
2023-02-18 18:00:00,18/02/2023,18:00:00,24610.88,24634.52,24571.42,24620.33,4461.72208
2023-02-18 18:30:00,18/02/2023,18:30:00,24619.18,24644.06,24595.0,24606.46,4630.42763
2023-02-18 19:00:00,18/02/2023,19:00:00,24607.28,24613.16,24559.02,24581.77,4279.79654
2023-02-18 19:30:00,18/02/2023,19:30:00,24581.77,24593.63,24531.68,24590.67,4489.36723
2023-02-18 20:00:00,18/02/2023,20:00:00,24590.67,24734.32,24569.87,24691.13,8220.89693
2023-02-18 20:30:00,18/02/2023,20:30:00,24692.09,24723.92,24627.07,24678.04,6841.47666
2023-02-18 21:00:00,18/02/2023,21:00:00,24678.68,24723.52,24666.47,24668.26,4776.35704
2023-02-18 21:30:00,18/02/2023,21:30:00,24667.02,24694.01,24640.0,24654.06,4693.92819
2023-02-18 22:00:00,18/02/2023,22:00:00,24654.06,24682.68,24635.01,24642.84,4202.00487
2023-02-18 22:30:00,18/02/2023,22:30:00,24642.19,24713.09,24624.82,24694.08,5048.3368
2023-02-18 23:00:00,18/02/2023,23:00:00,24693.77,24700.0,24577.0,24686.0,5963.80854
2023-02-18 23:30:00,18/02/2023,23:30:00,24685.26,24877.0,24666.06,24774.02,9943.99916
2023-02-19 00:00:00,19/02/2023,00:00:00,24774.92,24780.84,24640.13,24710.54,6822.73464
2023-02-19 00:30:00,19/02/2023,00:30:00,24710.18,24734.14,24664.1,24684.05,3423.10386
2023-02-19 01:00:00,19/02/2023,01:00:00,24683.37,24700.0,24567.9,24608.34,5415.54176
2023-02-19 01:30:00,19/02/2023,01:30:00,24608.34,24626.5,24514.03,24606.37,5449.22995
2023-02-19 02:00:00,19/02/2023,02:00:00,24606.37,24628.62,24567.29,24594.7,3296.48158
2023-02-19 02:30:00,19/02/2023,02:30:00,24594.69,24639.4,24580.62,24631.14,2860.24739
2023-02-19 03:00:00,19/02/2023,03:00:00,24630.61,24634.83,24588.5,24615.83,2091.67404
2023-02-19 03:30:00,19/02/2023,03:30:00,24616.31,24664.9,24603.52,24658.91,2696.90351
2023-02-19 04:00:00,19/02/2023,04:00:00,24658.91,24659.86,24599.22,24627.32,2152.28025
2023-02-19 04:30:00,19/02/2023,04:30:00,24627.32,24666.0,24619.29,24635.5,2506.11595
2023-02-19 05:00:00,19/02/2023,05:00:00,24636.12,24654.97,24618.67,24631.95,2051.22073
2023-02-19 05:30:00,19/02/2023,05:30:00,24632.05,24729.67,24622.18,24728.23,3404.84843
2023-02-19 06:00:00,19/02/2023,06:00:00,24728.22,24764.85,24685.98,24739.25,4082.98574
2023-02-19 06:30:00,19/02/2023,06:30:00,24739.23,24770.67,24635.94,24658.79,4437.22316
2023-02-19 07:00:00,19/02/2023,07:00:00,24659.65,24725.0,24655.0,24707.49,3201.86979
2023-02-19 07:30:00,19/02/2023,07:30:00,24708.1,24733.29,24682.93,24687.1,2813.8819
2023-02-19 08:00:00,19/02/2023,08:00:00,24687.1,24700.83,24667.3,24683.57,2111.63745
2023-02-19 08:30:00,19/02/2023,08:30:00,24683.02,24710.0,24675.58,24685.28,2469.56375
2023-02-19 09:00:00,19/02/2023,09:00:00,24686.02,24691.63,24660.05,24681.69,2034.30628
2023-02-19 09:30:00,19/02/2023,09:30:00,24682.1,24704.99,24672.5,24677.21,2496.87673
2023-02-19 10:00:00,19/02/2023,10:00:00,24677.95,24729.2,24674.0,24712.85,3046.27197
2023-02-19 10:30:00,19/02/2023,10:30:00,24712.38,24850.0,24709.87,24823.33,7276.87736
2023-02-19 11:00:00,19/02/2023,11:00:00,24823.89,24832.83,24706.39,24757.63,5820.97939
2023-02-19 11:30:00,19/02/2023,11:30:00,24758.16,24760.79,24684.5,24686.61,4404.41997
2023-02-19 12:00:00,19/02/2023,12:00:00,24686.61,24690.0,24610.2,24628.59,6300.86443
2023-02-19 12:30:00,19/02/2023,12:30:00,24629.41,24666.57,24570.6,24618.19,4767.17757
2023-02-19 13:00:00,19/02/2023,13:00:00,24618.19,24649.99,24563.23,24582.62,4162.9074
2023-02-19 13:30:00,19/02/2023,13:30:00,24582.62,24628.47,24571.58,24586.5,3611.93534
2023-02-19 14:00:00,19/02/2023,14:00:00,24586.5,24612.51,24560.47,24569.06,3657.89427
2023-02-19 14:30:00,19/02/2023,14:30:00,24569.69,24629.99,24566.42,24600.64,3689.73132
2023-02-19 15:00:00,19/02/2023,15:00:00,24600.02,24614.52,24575.1,24599.42,3049.3391
2023-02-19 15:30:00,19/02/2023,15:30:00,24599.42,24637.0,24581.0,24634.48,3710.52787
2023-02-19 16:00:00,19/02/2023,16:00:00,24634.64,24683.74,24606.07,24654.81,4891.7496
2023-02-19 16:30:00,19/02/2023,16:30:00,24654.16,24706.77,24647.21,24692.07,4104.69951
2023-02-19 17:00:00,19/02/2023,17:00:00,24692.95,24700.6,24645.52,24669.43,3660.5833
2023-02-19 17:30:00,19/02/2023,17:30:00,24669.43,24700.0,24660.21,24681.64,3886.08196
2023-02-19 18:00:00,19/02/2023,18:00:00,24681.22,24705.5,24656.44,24696.68,3904.33327
2023-02-19 18:30:00,19/02/2023,18:30:00,24696.68,24714.0,24671.28,24690.44,4569.49002
2023-02-19 19:00:00,19/02/2023,19:00:00,24690.44,24708.05,24668.75,24669.99,3929.83259
2023-02-19 19:30:00,19/02/2023,19:30:00,24670.72,24752.84,24668.38,24734.45,5402.2095
2023-02-19 20:00:00,19/02/2023,20:00:00,24735.07,24800.0,24707.71,24758.6,7227.44441
2023-02-19 20:30:00,19/02/2023,20:30:00,24757.79,25046.0,24733.4,24799.7,19189.27156
2023-02-19 21:00:00,19/02/2023,21:00:00,24797.44,24949.99,24790.42,24922.21,11385.91321
2023-02-19 21:30:00,19/02/2023,21:30:00,24922.21,25192.0,24893.26,25071.89,18101.09668
2023-02-19 22:00:00,19/02/2023,22:00:00,25070.41,25084.43,24660.0,24777.62,18913.91073
2023-02-19 22:30:00,19/02/2023,22:30:00,24777.62,24807.96,24425.09,24624.97,20926.68641
2023-02-19 23:00:00,19/02/2023,23:00:00,24624.19,24679.98,24318.39,24361.74,12539.29034
2023-02-19 23:30:00,19/02/2023,23:30:00,24364.38,24483.73,24277.53,24456.21,10633.3276
2023-02-20 00:00:00,20/02/2023,00:00:00,24457.25,24531.91,24416.66,24464.45,6855.46231
2023-02-20 00:30:00,20/02/2023,00:30:00,24465.4,24569.86,24455.56,24534.0,6811.92667
2023-02-20 01:00:00,20/02/2023,01:00:00,24534.0,24568.87,24507.87,24523.79,4921.91934
2023-02-20 01:30:00,20/02/2023,01:30:00,24523.04,24525.58,24252.67,24321.94,11633.37145
2023-02-20 02:00:00,20/02/2023,02:00:00,24322.02,24533.79,24307.69,24518.52,7224.56788
2023-02-20 02:30:00,20/02/2023,02:30:00,24518.52,24580.28,24483.51,24522.1,5867.06495
2023-02-20 03:00:00,20/02/2023,03:00:00,24520.97,24543.95,24479.35,24541.08,3637.29913
2023-02-20 03:30:00,20/02/2023,03:30:00,24541.87,24565.4,24485.49,24543.51,3668.8027
2023-02-20 04:00:00,20/02/2023,04:00:00,24543.51,24550.19,24446.86,24491.15,2900.04156
2023-02-20 04:30:00,20/02/2023,04:30:00,24491.84,24492.59,24363.0,24394.64,6362.89122
2023-02-20 05:00:00,20/02/2023,05:00:00,24394.64,24432.67,24192.57,24271.76,6694.6083
2023-02-20 05:30:00,20/02/2023,05:30:00,24272.51,24411.52,24265.6,24320.35,7145.17362
2023-02-20 06:00:00,20/02/2023,06:00:00,24320.35,24380.51,24141.3,24211.07,6632.23793
2023-02-20 06:30:00,20/02/2023,06:30:00,24210.49,24235.0,23840.83,24002.87,16264.67034
2023-02-20 07:00:00,20/02/2023,07:00:00,24002.88,24298.0,23991.9,24236.97,10106.83084
2023-02-20 07:30:00,20/02/2023,07:30:00,24236.97,24341.19,24154.1,24285.66,7709.11194
2023-02-20 08:00:00,20/02/2023,08:00:00,24286.42,24385.0,24250.01,24344.03,4956.37446
2023-02-20 08:30:00,20/02/2023,08:30:00,24344.03,24421.45,24316.4,24415.48,4939.52023
2023-02-20 09:00:00,20/02/2023,09:00:00,24415.48,24480.44,24382.73,24418.95,5636.58353
2023-02-20 09:30:00,20/02/2023,09:30:00,24417.86,24555.0,24402.87,24468.5,6781.58575
2023-02-20 10:00:00,20/02/2023,10:00:00,24467.58,24512.24,24437.76,24484.26,4269.84826
2023-02-20 10:30:00,20/02/2023,10:30:00,24484.26,24509.54,24423.66,24453.43,4442.79698
2023-02-20 11:00:00,20/02/2023,11:00:00,24454.12,24505.8,24439.78,24492.32,3532.15387
2023-02-20 11:30:00,20/02/2023,11:30:00,24491.18,24535.91,24442.56,24461.72,5137.83791
2023-02-20 12:00:00,20/02/2023,12:00:00,24461.73,24524.99,24419.45,24501.55,4256.0545
2023-02-20 12:30:00,20/02/2023,12:30:00,24502.62,24540.0,24453.13,24468.24,4858.82413
2023-02-20 13:00:00,20/02/2023,13:00:00,24468.23,24538.32,24459.55,24503.65,4728.46951
2023-02-20 13:30:00,20/02/2023,13:30:00,24503.65,24570.04,24469.0,24471.81,5758.49527
2023-02-20 14:00:00,20/02/2023,14:00:00,24471.8,24507.44,24405.05,24459.14,6003.40872
2023-02-20 14:30:00,20/02/2023,14:30:00,24459.14,24528.5,24373.33,24524.04,6941.83483
2023-02-20 15:00:00,20/02/2023,15:00:00,24523.14,24945.0,24479.06,24884.3,16272.36133
2023-02-20 15:30:00,20/02/2023,15:30:00,24882.56,24983.71,24765.15,24833.41,15128.92735
2023-02-20 16:00:00,20/02/2023,16:00:00,24834.4,24960.0,24770.71,24907.56,11760.51941
2023-02-20 16:30:00,20/02/2023,16:30:00,24908.44,24929.65,24800.78,24855.19,7282.60749
2023-02-20 17:00:00,20/02/2023,17:00:00,24856.57,24958.38,24677.47,24890.0,10497.58575
2023-02-20 17:30:00,20/02/2023,17:30:00,24889.0,24918.21,24808.59,24843.99,6732.64677
2023-02-20 18:00:00,20/02/2023,18:00:00,24843.99,24865.43,24720.0,24815.98,9063.98051
2023-02-20 18:30:00,20/02/2023,18:30:00,24815.97,24919.09,24800.8,24912.38,6643.3451
2023-02-20 19:00:00,20/02/2023,19:00:00,24913.15,24925.0,24839.97,24855.25,5682.05303
2023-02-20 19:30:00,20/02/2023,19:30:00,24854.37,25000.0,24794.82,24838.31,10075.58279
2023-02-20 20:00:00,20/02/2023,20:00:00,24835.81,25121.23,24783.44,24971.0,19139.25768
2023-02-20 20:30:00,20/02/2023,20:30:00,24970.0,25100.0,24860.0,24911.47,14950.39305
2023-02-20 21:00:00,20/02/2023,21:00:00,24912.98,25036.33,24894.0,24942.87,8677.61749
2023-02-20 21:30:00,20/02/2023,21:30:00,24942.87,24957.32,24718.0,24788.36,13533.26221
2023-02-20 22:00:00,20/02/2023,22:00:00,24789.65,24933.85,24622.0,24884.2,12861.56697
2023-02-20 22:30:00,20/02/2023,22:30:00,24883.03,24904.84,24761.87,24832.85,6881.0071
2023-02-20 23:00:00,20/02/2023,23:00:00,24833.39,24906.38,24785.69,24810.05,5559.00514
2023-02-20 23:30:00,20/02/2023,23:30:00,24810.51,24842.06,24751.28,24801.25,5559.28762
2023-02-21 00:00:00,21/02/2023,00:00:00,24800.35,24835.0,24750.0,24819.67,3600.78887
2023-02-21 00:30:00,21/02/2023,00:30:00,24820.46,24888.23,24803.39,24854.62,4841.17113
2023-02-21 01:00:00,21/02/2023,01:00:00,24853.96,24879.3,24825.05,24872.19,3626.26859
2023-02-21 01:30:00,21/02/2023,01:30:00,24872.18,24887.2,24782.0,24811.41,4437.6814
2023-02-21 02:00:00,21/02/2023,02:00:00,24811.42,24824.98,24768.01,24800.92,3434.70596
2023-02-21 02:30:00,21/02/2023,02:30:00,24800.92,24809.85,24758.0,24788.75,3176.28197
2023-02-21 03:00:00,21/02/2023,03:00:00,24788.75,24828.5,24751.77,24769.57,3149.59164
2023-02-21 03:30:00,21/02/2023,03:30:00,24768.7,24783.43,24655.0,24695.12,3963.77517
2023-02-21 04:00:00,21/02/2023,04:00:00,24695.12,24768.44,24680.14,24704.52,3431.38486
2023-02-21 04:30:00,21/02/2023,04:30:00,24704.18,24826.31,24697.27,24790.75,3953.55908
2023-02-21 05:00:00,21/02/2023,05:00:00,24790.0,24848.22,24762.26,24842.2,2920.54189
2023-02-21 05:30:00,21/02/2023,05:30:00,24843.89,24848.22,24781.5,24817.89,3921.41612
2023-02-21 06:00:00,21/02/2023,06:00:00,24817.89,24940.0,24814.17,24858.6,5650.75535
2023-02-21 06:30:00,21/02/2023,06:30:00,24858.6,24888.88,24805.38,24826.55,4281.40782
2023-02-21 07:00:00,21/02/2023,07:00:00,24825.66,24931.26,24802.34,24863.71,4604.98507
2023-02-21 07:30:00,21/02/2023,07:30:00,24862.93,24943.0,24856.04,24926.46,4528.21449
2023-02-21 08:00:00,21/02/2023,08:00:00,24925.59,25093.23,24887.83,24911.51,11650.62056
2023-02-21 08:30:00,21/02/2023,08:30:00,24910.32,25004.88,24847.0,24975.71,7702.73881
2023-02-21 09:00:00,21/02/2023,09:00:00,24975.66,25014.35,24911.01,24926.56,5149.76169
2023-02-21 09:30:00,21/02/2023,09:30:00,24926.56,24944.6,24866.11,24928.3,4275.93364
2023-02-21 10:00:00,21/02/2023,10:00:00,24927.23,24928.32,24854.18,24904.14,4051.73056
2023-02-21 10:30:00,21/02/2023,10:30:00,24904.98,24917.02,24870.27,24903.56,3658.40326
2023-02-21 11:00:00,21/02/2023,11:00:00,24902.82,24964.4,24899.03,24945.37,4207.89712
2023-02-21 11:30:00,21/02/2023,11:30:00,24946.44,24984.63,24929.33,24945.15,4648.63818
2023-02-21 12:00:00,21/02/2023,12:00:00,24944.73,25045.04,24923.34,25032.42,5555.92158
2023-02-21 12:30:00,21/02/2023,12:30:00,25033.02,25034.7,24936.99,24993.93,6051.07468
2023-02-21 13:00:00,21/02/2023,13:00:00,24993.93,25050.0,24971.55,24999.95,5417.43433
2023-02-21 13:30:00,21/02/2023,13:30:00,24999.77,25250.0,24980.19,25051.68,14513.44605
2023-02-21 14:00:00,21/02/2023,14:00:00,25051.68,25090.98,24627.44,24689.23,23828.4954
2023-02-21 14:30:00,21/02/2023,14:30:00,24689.66,24763.51,24555.55,24720.29,8825.7022
2023-02-21 15:00:00,21/02/2023,15:00:00,24720.79,24836.98,24707.29,24799.99,9241.49392
2023-02-21 15:30:00,21/02/2023,15:30:00,24799.99,24806.98,24698.73,24766.21,6616.63838
2023-02-21 16:00:00,21/02/2023,16:00:00,24766.21,24777.0,24675.39,24702.72,7188.12796
2023-02-21 16:30:00,21/02/2023,16:30:00,24703.2,24755.0,24647.75,24730.14,6735.73531
2023-02-21 17:00:00,21/02/2023,17:00:00,24730.14,24752.0,24561.58,24572.83,9229.19339
2023-02-21 17:30:00,21/02/2023,17:30:00,24572.83,24642.2,24488.0,24600.12,12085.84043
2023-02-21 18:00:00,21/02/2023,18:00:00,24600.12,24665.31,24582.79,24634.0,6411.09838
2023-02-21 18:30:00,21/02/2023,18:30:00,24633.99,24697.54,24607.0,24637.91,6267.32288
2023-02-21 19:00:00,21/02/2023,19:00:00,24637.92,24698.0,24510.27,24569.8,8580.891
